COUNTY,SURVY_YYYYMM,SURVY_QUESTN_SHORT_DESC,SURVY_QUESTN_LONG_DESC,QUESTION_NUM,Q1_RESP_COUNT,Q2_RESP_COUNT,Q3_RESP_COUNT,Q4_RESP_COUNT,Q5_RESP_COUNT,Q6_RESP_COUNT,Q7_RESP_COUNT,Q8_RESP_COUNT,Q9_RESP_COUNT,Q10_RESP_COUNT,ETL_RUN_TIMESTAMP
Jennings,202002,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,0,1,0,1,0,0,2021.03.29 09:03:20.985000000
Jennings,201909,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Jennings,201908,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,0,0,0,3,1,1,3,0,2021.03.29 09:03:20.985000000
Jennings,201907,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,1,1,0,1,2021.03.29 09:03:20.985000000
Jennings,201901,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jennings,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,1,0,2,0,0,0,3,0,2021.03.29 09:03:20.985000000
Jennings,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,2,0,1,0,0,1,2021.03.29 09:03:20.985000000
Jennings,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Jennings,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,1,1,0,0,0,0,0,2021.03.29 09:03:20.985000000
Johnson,202009,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,1,0,0,0,0,1,2021.03.29 09:03:20.985000000
Johnson,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,0,2,2,0,0,0,2,0,2021.03.29 09:03:20.985000000
Johnson,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,2,0,0,0,1,1,2021.03.29 09:03:20.985000000
Knox,202102,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,1,2,0,2,1,0,3,1,2021.03.29 09:03:20.985000000
Knox,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Knox,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,2,0,2,0,0,0,2,0,2021.03.29 09:03:20.985000000
Knox,202010,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,0,2021.03.29 09:03:20.985000000
Knox,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,1,2,1,0,0,3,1,2021.03.29 09:03:20.985000000
Knox,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Knox,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,0,2,0,0,0,1,1,2021.03.29 09:03:20.985000000
Knox,201810,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,3,0,0,1,2,1,1,1,2021.03.29 09:03:20.985000000
Knox,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,1,1,0,1,0,2,0,2021.03.29 09:03:20.985000000
Knox,201809,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,6,1,2,0,3,1,3,2,2021.03.29 09:03:20.985000000
Knox,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,1,0,0,0,0,1,2021.03.29 09:03:20.985000000
Kosciusko,202103,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,2,0,0,0,0,2,1,2021.03.29 09:03:20.985000000
Kosciusko,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,5,4,3,5,2,0,0,3,1,2021.03.29 09:03:20.985000000
Kosciusko,202011,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,1,1,1,0,2021.03.29 09:03:20.985000000
Kosciusko,202010,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,1,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Kosciusko,202009,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,7,2,3,0,1,1,4,4,2021.03.29 09:03:20.985000000
Kosciusko,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Kosciusko,202005,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,1,0,1,1,0,0,1,2021.03.29 09:03:20.985000000
Kosciusko,202004,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,5,0,2,0,1,1,2,2,2021.03.29 09:03:20.985000000
Kosciusko,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,3,2,1,1,3,2021.03.29 09:03:20.985000000
Kosciusko,202004,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,1,1,2,2021.03.29 09:03:20.985000000
Kosciusko,202004,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Kosciusko,202003,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,4,1,0,3,2021.03.29 09:03:20.985000000
Kosciusko,201911,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,4,1,1,1,2,1,2021.03.29 09:03:20.985000000
Kosciusko,201910,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,3,1,0,1,1,0,2021.03.29 09:03:20.985000000
Kosciusko,201909,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Kosciusko,201908,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,2,1,0,3,2021.03.29 09:03:20.985000000
Kosciusko,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,1,0,0,0,1,0,2021.03.29 09:03:20.985000000
Kosciusko,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,0,1,1,0,0,2,1,2021.03.29 09:03:20.985000000
Lagrange,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,0,2,0,1,0,3,1,2021.03.29 09:03:20.985000000
Lagrange,202006,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,0,0,0,0,1,2021.03.29 09:03:20.985000000
Lagrange,202005,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Lagrange,202004,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,1,0,1,3,3,0,2,1,2021.03.29 09:03:20.985000000
Lagrange,201901,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,0,0,1,2,0,1,1,2021.03.29 09:03:20.985000000
Lagrange,201811,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,1,0,1,0,1,0,2021.03.29 09:03:20.985000000
Lagrange,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Lagrange,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,2,0,1,1,0,0,2,0,2021.03.29 09:03:20.985000000
Lake,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,9,6,1,5,2,0,0,6,0,2021.03.29 09:03:20.985000000
Laporte,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,0,1,0,0,1,0,2021.03.29 09:03:20.985000000
Laporte,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,3,2,2,2,1,1,1,1,2021.03.29 09:03:20.985000000
Laporte,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Laporte,201808,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,1,0,1,2021.03.29 09:03:20.985000000
Laporte,201808,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,0,2021.03.29 09:03:20.985000000
Lawrence,202102,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,5,0,0,1,2,2,2021.03.29 09:03:20.985000000
Lawrence,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Lawrence,202011,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,2,0,0,1,1,1,0,1,2021.03.29 09:03:20.985000000
Lawrence,202011,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Lawrence,202010,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Lawrence,202010,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,1,0,2021.03.29 09:03:20.985000000
Lawrence,202008,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,5,2,3,1,1,1,3,3,2021.03.29 09:03:20.985000000
Lawrence,202007,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,2,1,2,1,1,0,3,1,2021.03.29 09:03:20.985000000
Lawrence,202006,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,1,1,2021.03.29 09:03:20.985000000
Lawrence,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,10,7,1,2,8,2021.03.29 09:03:20.985000000
Lawrence,202004,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,0,2021.03.29 09:03:20.985000000
Lawrence,202001,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Lawrence,201910,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,3,0,0,1,1,1,0,1,2021.03.29 09:03:20.985000000
Lawrence,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,6,4,2,1,6,2021.03.29 09:03:20.985000000
Lawrence,201907,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,2,1,2,2021.03.29 09:03:20.985000000
Lawrence,201906,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,1,1,2,2021.03.29 09:03:20.985000000
Lawrence,201904,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,1,0,1,1,1,0,1,2021.03.29 09:03:20.985000000
Lawrence,201903,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,4,0,0,3,1,1,0,3,2021.03.29 09:03:20.985000000
Lawrence,201902,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,4,1,0,3,2021.03.29 09:03:20.985000000
Lawrence,201902,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,1,1,2021.03.29 09:03:20.985000000
Lawrence,201901,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,1,0,0,2,1,3,3,1,2021.03.29 09:03:20.985000000
Lawrence,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,0,0,0,0,0,2021.03.29 09:03:20.985000000
Lawrence,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,0,1,0,0,0,1,0,2021.03.29 09:03:20.985000000
Lawrence,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,2,0,0,0,1,0,2021.03.29 09:03:20.985000000
Lawrence,201809,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,2,0,2,2,0,1,1,0,2021.03.29 09:03:20.985000000
Madison,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,2,3,1,1,0,0,3,0,2021.03.29 09:03:20.985000000
Madison,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,2,1,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Madison,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,9,1,2,1,2,1,1,2,0,2021.03.29 09:03:20.985000000
Marshall,202007,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,0,1,1,0,0,0,2021.03.29 09:03:20.985000000
Marshall,202006,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,0,1,1,0,1,1,2021.03.29 09:03:20.985000000
Marshall,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,0,2021.03.29 09:03:20.985000000
Marshall,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,1,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Martin,202102,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,2,1,1,1,0,0,1,1,2021.03.29 09:03:20.985000000
Martin,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,0,0,0,0,1,1,2021.03.29 09:03:20.985000000
Martin,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,1,0,0,0,0,1,0,2021.03.29 09:03:20.985000000
Martin,202007,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Martin,202003,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,0,1,1,0,0,0,2021.03.29 09:03:20.985000000
Martin,201911,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,0,2,2,1,0,0,2021.03.29 09:03:20.985000000
Martin,201909,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Martin,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,1,0,0,0,0,0,2021.03.29 09:03:20.985000000
Martin,201811,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,1,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Miami,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,0,0,0,0,1,2021.03.29 09:03:20.985000000
Miami,202010,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Miami,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,0,2,0,0,0,0,1,2021.03.29 09:03:20.985000000
Miami,202007,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,1,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Miami,202006,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,1,0,0,1,2021.03.29 09:03:20.985000000
Miami,202003,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,4,1,1,0,1,1,1,3,2021.03.29 09:03:20.985000000
Miami,201911,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,7,2,0,1,6,4,1,4,1,2021.03.29 09:03:20.985000000
Miami,201910,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,2,0,0,1,0,1,2021.03.29 09:03:20.985000000
Miami,201909,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Miami,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,1,1,0,1,0,0,2021.03.29 09:03:20.985000000
Miami,201812,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,1,0,1,0,1,2021.03.29 09:03:20.985000000
Miami,201811,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,2,1,3,0,0,0,2,1,2021.03.29 09:03:20.985000000
Miami,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,0,2,0,0,0,1,1,2021.03.29 09:03:20.985000000
Miami,201809,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,1,1,0,0,0,0,0,2021.03.29 09:03:20.985000000
Miami,201809,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,1,1,1,1,1,0,0,2021.03.29 09:03:20.985000000
Miami,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,0,0,1,0,0,1,1,2021.03.29 09:03:20.985000000
Monroe,202101,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,1,1,1,0,0,0,1,2021.03.29 09:03:20.985000000
Monroe,202012,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,1,0,2021.03.29 09:03:20.985000000
Monroe,202010,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,0,2021.03.29 09:03:20.985000000
Monroe,202009,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,1,2,0,0,0,0,1,2021.03.29 09:03:20.985000000
Monroe,202009,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,4,0,3,2,0,1,2,2,2021.03.29 09:03:20.985000000
Monroe,202009,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,7,1,1,0,1,4,4,2021.03.29 09:03:20.985000000
Monroe,202009,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,20,2,0,1,12,9,2021.03.29 09:03:20.985000000
Monroe,202008,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,2,1,0,0,2021.03.29 09:03:20.985000000
Monroe,202007,Cost prevented seeing doctor  last 12 mos.,"In the last 12 months, have you needed to see a doctor but could not because of cost?",5,0,0,0,0,16,2,0,1,3,2,2021.03.29 09:03:20.985000000
Monroe,202006,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,3,1,0,1,1,1,1,2021.03.29 09:03:20.985000000
Monroe,202006,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,4,4,1,3,2,2021.03.29 09:03:20.985000000
Monroe,202005,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,2,0,1,2,1,0,2,2021.03.29 09:03:20.985000000
Monroe,202005,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Monroe,202004,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,16,10,1,4,15,2021.03.29 09:03:20.985000000
Monroe,202004,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Monroe,202003,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,8,5,1,3,7,2021.03.29 09:03:20.985000000
Monroe,202003,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Monroe,202002,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,2,0,1,0,1,0,2,2021.03.29 09:03:20.985000000
Monroe,202002,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Monroe,202001,Fear of not having stable housing next 2 mos.,"Are you worried that in the next 2 months, you may not have stable housing?",3,0,0,5,0,0,3,2,1,1,2,2021.03.29 09:03:20.985000000
Monroe,202001,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,0,1,2021.03.29 09:03:20.985000000
Monroe,201912,Fear of being hurt in home,Are you afraid you might be hurt in your apartment building or house?,8,0,0,0,0,0,0,0,1,1,0,2021.03.29 09:03:20.985000000
Monroe,201911,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,9,7,1,2,8,2021.03.29 09:03:20.985000000
Monroe,201911,Need help reading hospital materials,Do you ever need help reading hospital materials?  (Medical),7,0,0,0,0,0,0,8,1,0,7,2021.03.29 09:03:20.985000000
Monroe,201910,Problems getting child care,Do problems getting child care make it difficult for you to work or study?  (Enter N/A if you do not have children),4,0,0,0,3,0,0,0,1,1,3,2021.03.29 09:03:20.985000000
Monroe,201910,Transportation prevented seeing doctor last 12 mos.,"In the last 12 months, have you ever had to go without health care because you didn't have a way to get there?",6,0,0,0,0,0,7,4,1,2,6,2021.03.29 09:03:20.985000000
Monroe,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,2,1,1,0,1,1,2021.03.29 09:03:20.985000000
Monroe,201810,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,1,1,0,0,0,1,0,2021.03.29 09:03:20.985000000
Montgomery,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,2,1,0,1,0,0,0,1,2021.03.29 09:03:20.985000000
Montgomery,202011,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,1,2021.03.29 09:03:20.985000000
Montgomery,202009,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Montgomery,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,1,0,1,1,0,2021.03.29 09:03:20.985000000
Montgomery,202007,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,1,1,1,1,2,1,2,1,2021.03.29 09:03:20.985000000
Montgomery,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,0,0,0,0,0,0,0,0,2021.03.29 09:03:20.985000000
Montgomery,201811,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,5,2,1,3,1,0,0,2,0,2021.03.29 09:03:20.985000000
Montgomery,201808,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,1,1,0,1,0,0,0,0,1,2021.03.29 09:03:20.985000000
Morgan,202102,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,2,0,3,1,1,0,3,1,2021.03.29 09:03:20.985000000
Morgan,202101,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,1,1,1,0,0,0,1,1,2021.03.29 09:03:20.985000000
Morgan,202012,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,3,0,0,1,2,1,1,1,2021.03.29 09:03:20.985000000
Morgan,202008,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,3,0,2,3,1,0,0,1,0,2021.03.29 09:03:20.985000000
Morgan,201812,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,2,0,0,1,0,0,0,1,0,2021.03.29 09:03:20.985000000
Morgan,201811,Utilities shut off last 12 mos.,"In the last 12 months, has your utility company shut off your service for not paying your bills?",2,0,4,3,3,2,2,0,1,3,1,2021.03.29 09:03:20.985000000
